Item_Fat_Content	Item_Identifier	Item_Type	Outlet_Establishment_Year	Outlet_Identifier	Outlet_Location_Type	Outlet_Size	Outlet_Type	Item_Visibility	Item_Weight	Sales	Rating
Low Fat	FDN02	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0.0737663	16.5	208.564	4
low fat	FDU13	Canned	2018	OUT019	Tier 1	Small	Grocery Store	0.328391	NULL	146.042	4
Low Fat	DRM59	Hard Drinks	2018	OUT019	Tier 1	Small	Grocery Store	0.00628929	NULL	153.3	4
Low Fat	NCV30	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.110357	20.2	62.051	4
Low Fat	NCY41	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0758534	16.75	36.8532	4
Low Fat	FDM52	Frozen Foods	2016	OUT046	Tier 1	Small	Supermarket Type1	0.0259934	15.1	147.408	4
Low Fat	FDS47	Breads	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.129086	16.75	89.4856	4
Low Fat	FDD51	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.120189	11.15	45.0744	4
Low Fat	NCN06	Household	2016	OUT046	Tier 1	Small	Supermarket Type1	0.120497	8.39	162.287	4
Low Fat	NCO17	Health and Hygiene	2018	OUT027	Tier 3	Medium	Supermarket Type3	0.0730244	NULL	121.844	4
Low Fat	FDB15	Dairy	2016	OUT046	Tier 1	Small	Supermarket Type1	0.136811	10.895	263.057	4
Low Fat	FDZ12	Baking Goods	2018	OUT019	Tier 1	Small	Grocery Store	0	NULL	144.847	4
Low Fat	NCI31	Others	2022	OUT018	Tier 3	Medium	Supermarket Type2	0.0816585	20	35.019	4
Low Fat	NCV05	Health and Hygiene	2020	OUT017	Tier 2	Medium	Supermarket Type1	0.0303794	10.1	153.466	4
Low Fat	DRG51	Dairy	2011	OUT010	Tier 3	Medium	Grocery Store	0.019315	12.1	164.653	4
Low Fat	FDP24	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.082935	20.6	119.576	4
Low Fat	DRE60	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.159582	9.395	224.772	4
Low Fat	FDW49	Canned	2018	OUT019	Tier 1	Small	Grocery Store	0.144538	NULL	180.6	4
Low Fat	FDM20	Fruits and Vegetables	2016	OUT046	Tier 1	Small	Supermarket Type1	0.0386858	10	243.814	4
Low Fat	FDK48	Baking Goods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0376907	7.445	73.3354	4
Low Fat	FDX50	Dairy	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0746131	20.1	108.723	4
Low Fat	NCN14	Others	2018	OUT019	Tier 1	Small	Grocery Store	0.160936	NULL	184.261	4
Low Fat	FDU25	Canned	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0266762	12.35	57.0246	4
Low Fat	FDH22	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.136275	6.405	128.168	4
Low Fat	FDQ22	Snack Foods	2015	OUT045	Tier 2	Medium	Supermarket Type1	0.0298	16.75	39.1822	4
Low Fat	FDG57	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0724108	14.7	48.2034	4
Low Fat	FDU22	Snack Foods	2018	OUT019	Tier 1	Small	Grocery Store	0.16335	NULL	120.212	4
Low Fat	NCM31	Others	2020	OUT017	Tier 2	Medium	Supermarket Type1	0.0816559	6.095	143.315	4
Low Fat	FDT48	Baking Goods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0460265	4.92	196.508	4
Low Fat	FDW23	Baking Goods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0821398	5.765	37.2164	4
Low Fat	FDW24	Baking Goods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0375553	6.8	49.6034	4
Low Fat	FDB60	Baking Goods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0285664	9.3	193.014	4
Low Fat	FDY36	Baking Goods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.00942516	12.3	74.838	4
Low Fat	FDH48	Baking Goods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	13.5	84.654	4
Low Fat	FDP60	Baking Goods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0560058	17.35	99.2016	4
Low Fat	FDW48	Baking Goods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0085541	18	79.3618	4
Low Fat	FDR35	Breads	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0207299	12.5	197.274	4
Low Fat	FDV47	Breads	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	17.1	85.5566	4
Low Fat	FDR47	Breads	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0876046	17.85	196.979	4
Low Fat	FDV35	Breads	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.128405	19.5	156.431	4
Low Fat	FDO37	Breakfast	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0214099	8.06	229.733	4
Low Fat	FDV25	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0457232	5.905	222.146	4
Low Fat	FDO25	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.127647	6.3	207.927	4
Low Fat	FDT49	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	7	105.628	4
Low Fat	FDS37	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0319945	7.655	114.349	4
Low Fat	FDW13	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0980369	8.5	51.5324	4
Low Fat	FDJ50	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0216196	8.645	50.6982	4
Low Fat	FDQ13	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0106582	11.1	83.0908	4
Low Fat	FDS01	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	11.6	178.269	4
Low Fat	FDP25	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0212405	15.2	216.982	4
Low Fat	FDA13	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0786771	15.85	37.8506	4
Low Fat	FDX37	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0631273	16.2	100.47	4
Low Fat	FDO38	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0729523	17.25	76.0986	4
Low Fat	FDL26	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0733066	18	155.097	4
Low Fat	FDG26	Canned	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0427162	18.85	257.833	4
Low Fat	FDA38	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0255195	5.44	238.754	4
Low Fat	FDB27	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0554762	7.575	196.877	4
Low Fat	FDZ27	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0171829	7.935	51.235	4
Low Fat	FDQ14	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0618834	9.27	147.905	4
Low Fat	DRG51	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0115576	12.1	165.353	4
Low Fat	FDW50	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0756956	13.1	168.416	4
Low Fat	FDZ15	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0209032	13.1	119.278	4
Low Fat	DRJ51	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	14.1	231.967	4
Low Fat	DRG39	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0422466	14.15	54.2982	4
Low Fat	FDC04	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0450556	15.6	242.385	4
Low Fat	FDV02	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0606398	16.75	173.011	4
Low Fat	FDB52	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0304829	17.75	257.267	4
Low Fat	FDV38	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.101932	19.25	54.5956	4
Low Fat	FDK51	Dairy	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.00524328	19.85	266.188	4
Low Fat	FDO28	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0724108	5.765	122.51	4
Low Fat	FDY52	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.00735971	6.365	60.1536	4
Low Fat	FDQ04	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0848854	6.4	39.2796	4
Low Fat	FDR04	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0226021	7.075	98.1068	4
Low Fat	FDZ40	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0402452	8.935	54.9298	4
Low Fat	FDJ16	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.115064	9.195	58.6246	4
Low Fat	FDT28	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.063665	13.3	151.671	4
Low Fat	FDB53	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.139669	13.35	147.639	4
Low Fat	FDD53	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0442913	16.2	43.3454	4
Low Fat	FDQ52	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.119571	17	249.743	4
Low Fat	FDJ04	Frozen Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.124646	18	117.212	4
Low Fat	FDG44	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.10235	6.13	55.0298	4
Low Fat	FDO32	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.120731	6.36	46.506	4
Low Fat	FDA20	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0667247	6.78	187.724	4
Low Fat	FDA19	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0552132	7.52	129.599	4
Low Fat	FDW56	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0710105	7.68	190.916	4
Low Fat	FDZ44	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0387893	8.185	115.681	4
Low Fat	FDS20	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0539507	8.85	182.729	4
Low Fat	FDU07	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.05994	11.1	149.137	4
Low Fat	FDX08	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0226392	12.85	179.732	4
Low Fat	FDZ56	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.025777	16.25	169.947	4
Low Fat	FDY55	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0814466	16.75	257.099	4
Low Fat	FDL20	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.128614	17.1	111.689	4
Low Fat	FDB33	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0146028	17.75	158.626	4
Low Fat	FDV55	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0551591	17.75	145.644	4
Low Fat	FDA44	Fruits and Vegetables	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0533055	19.7	58.193	4
Low Fat	DRH11	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0756754	5.98	53.3614	4
Low Fat	DRN11	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.163234	7.85	144.644	4
Low Fat	DRK47	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.064164	7.905	229.969	4
Low Fat	DRJ11	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0852234	9.5	189.287	4
Low Fat	DRO47	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.112399	10.195	111.686	4
Low Fat	DRJ59	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0194024	11.65	38.7164	4
Low Fat	DRO59	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0542384	11.8	75.4012	4
Low Fat	DRO35	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0346241	13.85	115.049	4
Low Fat	DRI47	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0209527	14.7	143.513	4
Low Fat	DRI23	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.13741	18.85	161.758	4
Low Fat	NCM05	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.05994	6.825	262.423	4
Low Fat	NCO05	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0466318	7.27	98.4384	4
Low Fat	NCI29	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0326723	8.6	141.215	4
Low Fat	NCB54	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0501305	8.76	128.334	4
Low Fat	NCO29	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0323063	11.15	166.353	4
Low Fat	NCQ05	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0216397	11.395	150.171	4
Low Fat	NCV29	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.022879	11.8	176.069	4
Low Fat	NCR53	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.145266	12.15	224.04	4
Low Fat	NCN29	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	15.2	47.8034	4
Low Fat	NCO53	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	16.2	182.161	4
Low Fat	NCM41	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0357114	16.5	93.612	4
Low Fat	NCC54	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0978628	17.75	239.32	4
Low Fat	NCW41	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	18	158.06	4
Low Fat	NCY17	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.16335	18.2	45.1086	4
Low Fat	NCW53	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0305425	18.35	193.116	4
Low Fat	NCJ05	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0461599	18.7	152.368	4
Low Fat	NCW05	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.148303	20.25	108.394	4
Low Fat	NCA05	Health and Hygiene	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0251697	20.75	150.473	4
Low Fat	NCT42	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.024926	5.88	149.939	4
Low Fat	NCS30	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0931708	5.945	127.365	4
Low Fat	NCF06	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0202298	6.235	260.896	4
Low Fat	NCO26	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0769751	7.235	116.649	4
Low Fat	NCM06	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0758456	7.475	156.066	4
Low Fat	NCW54	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	7.5	59.2588	4
Low Fat	NCS42	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0695244	8.6	91.8146	4
Low Fat	NCU54	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0987757	8.88	208.927	4
Low Fat	NCT30	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0804177	9.1	48.8718	4
Low Fat	NCK18	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.00670852	9.6	164.618	4
Low Fat	NCK54	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0295693	12.15	115.015	4
Low Fat	NCR06	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.00677567	12.5	42.9112	4
Low Fat	NCS18	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0422767	12.65	108.494	4
Low Fat	NCD06	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0994797	13	44.906	4
Low Fat	NCQ06	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0418895	13	255.901	4
Low Fat	NCH07	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0928111	13.15	159.76	4
Low Fat	NCD55	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.024369	14	40.2454	4
Low Fat	NCZ54	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.083489	14.65	161.355	4
Low Fat	NCI54	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0336513	15.2	108.991	4
Low Fat	NCE30	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0992902	16	214.09	4
Low Fat	NCH55	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0347262	16.35	125.602	4
Low Fat	NCH30	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0672585	17.1	115.186	4
Low Fat	NCL30	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0490165	18.1	128.734	4
Low Fat	NCI55	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0126732	18.6	121.541	4
Low Fat	NCI42	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0103817	18.75	207.895	4
Low Fat	NCQ50	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0343607	18.75	215.722	4
Low Fat	NCC06	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0270283	19	127.034	4
Low Fat	NCZ06	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0943081	19.6	251.87	4
Low Fat	NCR50	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0118385	20.2	155.134	4
Low Fat	NCP30	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0328196	20.5	38.9822	4
Low Fat	NCR30	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0711033	20.6	75.4696	4
Low Fat	FDA39	Meat	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0127377	6.32	38.5822	4
Low Fat	FDK27	Meat	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.00896045	11	119.176	4
Low Fat	FDG31	Meat	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0379553	12.15	62.8826	4
Low Fat	FDY51	Meat	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.081261	12.5	221.78	4
Low Fat	FDQ39	Meat	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0811681	14.8	190.585	4
Low Fat	NCM07	Others	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.040024	9.395	85.5908	4
Low Fat	NCQ43	Others	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.111475	17.75	108.091	4
Low Fat	NCJ31	Others	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.182938	19.2	243.02	4
Low Fat	FDH09	Seafood	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0561648	12.6	51.8982	4
Low Fat	FDD46	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.141476	6.035	155.1	4
Low Fat	FDX21	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0850981	7.05	108.291	4
Low Fat	FDQ57	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0279911	7.275	145.976	4
Low Fat	FDT58	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0860884	9	168.782	4
Low Fat	FDY58	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0399806	11.65	227.369	4
Low Fat	FDH58	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0369971	12.3	115.983	4
Low Fat	FDQ33	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.091349	13.35	150.371	4
Low Fat	FDA21	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0360166	13.65	186.392	4
Low Fat	FDJ09	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0584856	15	44.7744	4
Low Fat	FDT57	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0190644	15.2	238.225	4
Low Fat	FDX45	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.105019	16.75	155.263	4
Low Fat	FDL22	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0364468	16.85	90.3488	4
Low Fat	FDR10	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0100555	17.6	163.755	4
Low Fat	FDY10	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0491442	17.6	112.718	4
Low Fat	FDZ09	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.105042	17.6	163.887	4
Low Fat	FDZ58	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.052258	17.85	121.807	4
Low Fat	FDW45	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0390716	18	145.342	4
Low Fat	FDV46	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0126275	18.2	140.818	4
Low Fat	FDN57	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0543185	18.25	140.915	4
Low Fat	FDR09	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0778454	18.25	260.596	4
Low Fat	FDN21	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0769751	18.6	161.824	4
Low Fat	FDP09	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0339425	19.75	213.59	4
Low Fat	FDV58	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.121439	20.85	196.145	4
Low Fat	FDH10	Snack Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0493817	21	193.048	4
Low Fat	DRG48	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0145777	5.78	147.21	4
Low Fat	DRD25	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0790948	6.135	114.386	4
Low Fat	DRE13	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0277482	6.28	86.5198	4
Low Fat	DRB24	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0206092	8.785	155.166	4
Low Fat	DRN37	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	9.6	166.516	4
Low Fat	DRJ24	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.113505	11.8	186.892	4
Low Fat	DRK13	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.115347	11.8	200.208	4
Low Fat	DRF13	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0298277	12.1	144.344	4
Low Fat	DRH37	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0416811	17.6	164.253	4
Low Fat	DRC12	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0378857	17.85	190.419	4
Low Fat	DRI25	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0339542	19.6	56.4614	4
Low Fat	DRE49	Soft Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.021283	20.75	153.502	4
Low Fat	FDA34	Starchy Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0148837	11.5	174.508	4
Low Fat	FDI35	Starchy Foods	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0413554	14	182.063	4
low fat	FDW11	Breads	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.0488579	12.6	61.0194	4
low fat	DRH59	Hard Drinks	2012	OUT049	Tier 1	Medium	Supermarket Type1	0	10.8	72.338	4
low fat	NCA30	Household	2012	OUT049	Tier 1	Medium	Supermarket Type1	0.129535	19	190.187	4
Low Fat	FDA36	Baking Goods	2018	OUT019	Tier 1	Small	Grocery Store	0.00992111	NULL	183.692	4
Low Fat	FDC48	Baking Goods	2018	OUT019	Tier 1	Small	Grocery Store	0.0277676	NULL	82.1592	4
Low Fat	FDH12	Baking Goods	2018	OUT019	Tier 1	Small	Grocery Store	0.148743	NULL	107.128	4
Low Fat	FDH48	Baking Goods	2018	OUT019	Tier 1	Small	Grocery Store	0.105893	NULL	86.254	4
Low Fat	FDI24	Baking Goods	2018	OUT019	Tier 1	Small	Grocery Store	0.13787	NULL	175.037	4
Low Fat	FDS48	Baking Goods	2018	OUT019	Tier 1	Small	Grocery Store	0.0486379	NULL	149.771	4
Low Fat	FDY36	Baking Goods	2018	OUT019	Tier 1	Small	Grocery Store	0.0164766	NULL	74.338	4
Low Fat	FDO23	Breads	2018	OUT019	Tier 1	Small	Grocery Store	0.256375	NULL	94.8436	4
Low Fat	FDP11	Breads	2018	OUT019	Tier 1	Small	Grocery Store	0.120986	NULL	216.117	4
Low Fat	FDV47	Breads	2018	OUT019	Tier 1	Small	Grocery Store	0.0949104	NULL	84.5566	4
Low Fat	FDW47	Breads	2018	OUT019	Tier 1	Small	Grocery Store	0.081197	NULL	121.741	4
Low Fat	FDW59	Breads	2018	OUT019	Tier 1	Small	Grocery Store	0.0362709	NULL	85.9566	4
Low Fat	FDN01	Breakfast	2018	OUT019	Tier 1	Small	Grocery Store	0.126761	NULL	176.937	4
Low Fat	FDP37	Breakfast	2018	OUT019	Tier 1	Small	Grocery Store	0.25056	NULL	126.999	4
Low Fat	FDA49	Canned	2018	OUT019	Tier 1	Small	Grocery Store	0.11367	NULL	89.0198	4
Low Fat	FDT13	Canned	2018	OUT019	Tier 1	Small	Grocery Store	0.0325165	NULL	188.821	4
Low Fat	DRD27	Dairy	2018	OUT019	Tier 1	Small	Grocery Store	0.0417406	NULL	98.3042	4
Low Fat	DRH15	Dairy	2018	OUT019	Tier 1	Small	Grocery Store	0.19244	NULL	43.9428	4
Low Fat	FDB39	Dairy	2018	OUT019	Tier 1	Small	Grocery Store	0.0674417	NULL	57.4272	4
Low Fat	FDD04	Dairy	2018	OUT019	Tier 1	Small	Grocery Store	0.157528	NULL	142.915	4
Low Fat	FDH27	Dairy	2018	OUT019	Tier 1	Small	Grocery Store	0.102158	NULL	145.013	4
Low Fat	FDR14	Dairy	2018	OUT019	Tier 1	Small	Grocery Store	0.304737	NULL	54.7298	4
Low Fat	FDV38	Dairy	2018	OUT019	Tier 1	Small	Grocery Store	0.178193	NULL	54.9956	4
Low Fat	FDZ38	Dairy	2018	OUT019	Tier 1	Small	Grocery Store	0.0140088	NULL	171.342	4
Low Fat	FDB17	Frozen Foods	2018	OUT019	Tier 1	Small	Grocery Store	0.0642081	NULL	180.198	4
Low Fat	FDD16	Frozen Foods	2018	OUT019	Tier 1	Small	Grocery Store	0.0636496	NULL	74.7696	4
Low Fat	FDD53	Frozen Foods	2018	OUT019	Tier 1	Small	Grocery Store	0.0774279	NULL	41.8454	4
Low Fat	FDE16	Frozen Foods	2018	OUT019	Tier 1	Small	Grocery Store	0.0461244	NULL	206.795	4
Low Fat	FDG04	Frozen Foods	2018	OUT019	Tier 1	Small	Grocery Store	0.010615	NULL	185.19	4
